International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Total_Minutes,Total_Calls,Avg_Daily_Usage,Call_Frequency,Intl_Usage_Rate,High_Service_Calls,log_Total_Minutes,log_Avg_Daily_Usage,log_Call_Frequency,Churn
0,0,0,149.3,104,273.6,206.6,72,9.1,4,0,638.6,255,206.0,82.25806451612902,0.014227642276422764,0,6.460842980959799,5.332718793265369,4.421944995233468,0
1,1,32,94.7,111,154.4,200.4,109,10.6,6,2,460.1,324,122.15044247787611,86.01769911504425,0.022988505747126436,0,6.13361493921266,4.813406717559492,4.466111536067816,0
0,0,0,222.8,101,203.0,210.6,106,6.9,2,2,643.3,337,102.65425531914893,53.776595744680854,0.01070929691137669,0,6.468164456144597,4.641060892734185,4.0032630177761375,0
1,0,0,249.9,95,242.5,151.7,121,15.3,6,1,659.3999999999999,326,136.4275862068965,67.44827586206895,0.023167777104784983,0,6.492845712045972,4.92309713261201,4.226078363134817,1
0,1,36,87.2,92,169.3,166.7,80,10.9,5,6,434.09999999999997,287,97.91729323308269,64.73684210526315,0.02505171225005746,1,6.075575889726634,4.594284079087194,4.185659530959137,1
0,0,0,224.8,111,190.0,221.4,110,9.2,2,1,645.4000000000001,324,205.97872340425536,103.40425531914893,0.01423267326732673,0,6.471418507206886,5.3326160024958895,4.648270434379845,0
0,1,39,261.2,122,214.2,154.9,101,12.7,5,2,643.0,329,166.29310344827587,85.08620689655173,0.019720496894409936,0,6.467698726104354,5.11974738447888,4.45534919995419,0
0,1,26,196.5,98,175.8,221.8,124,13.4,5,0,607.5,338,100.69060773480663,56.02209944751381,0.022021364009860312,0,6.410996912427582,4.621934946132977,4.043438902300108,0
1,0,0,167.3,119,198.5,133.1,88,11.0,6,1,509.9,332,130.74358974358975,85.12820512820512,0.02153063221765512,0,6.2361738763367525,4.880857531540182,4.455836943482646,0
0,0,0,109.6,88,137.6,159.7,121,11.0,5,2,417.9,322,104.475,80.5,0.026259250417760803,0,6.037632227952989,4.658473958010402,4.400603020246817,0
0,1,30,276.6,99,220.1,177.9,95,9.8,6,2,684.4,313,148.7826086956522,68.04347826086958,0.014298220017508027,0,6.530002609440508,5.0091849675186095,4.234736425877932,0
0,1,35,186.8,124,261.0,317.8,103,15.0,5,0,780.6,301,371.7142857142857,143.33333333333331,0.019191402251791195,0,6.661343100728573,5.920812136081415,4.97212543933438,0
1,1,28,126.9,97,166.9,145.2,77,8.8,3,5,447.8,279,75.05027932960894,46.75977653631285,0.0196078431372549,1,6.106577354208486,4.3313946916717185,3.8661837901854788,1
0,0,0,169.4,107,197.2,202.2,79,10.7,4,1,579.5,261,127.83088235294117,57.57352941176471,0.018432385874246338,0,6.3638898011379466,4.858500554751036,4.070282878005537,0
1,0,0,219.1,100,242.9,168.9,101,10.1,4,2,641.0,295,97.61421319796955,44.923857868020306,0.01573208722741433,0,6.464588303689961,4.591215401300793,3.8269847612877532,0
0,1,27,241.7,87,142.0,288.9,68,9.4,4,1,681.9999999999999,260,314.76923076923066,119.99999999999999,0.013762811127379213,0,6.52649485957079,5.755011664424991,4.795790545596741,0
0,1,22,281.1,83,143.7,239.4,128,11.2,9,1,675.4000000000001,350,147.89781021897812,76.64233576642336,0.016558249556475457,0,6.516784617024426,5.0032602331948395,4.35211284242354,0
1,1,45,281.1,88,198.0,94.3,76,7.5,3,0,580.9,270,142.84426229508196,66.39344262295083,0.012888812510740678,0,6.366298611662624,4.96873120248035,4.210547722724567,0
0,0,0,137.8,86,286.3,167.0,77,14.1,3,2,605.2,242,267.0,106.76470588235294,0.023259650280435498,0,6.407209964623703,5.5909869805108565,4.679950201177859,0
1,0,0,148.5,126,219.4,198.5,121,14.5,7,1,580.9,379,177.82653061224488,116.0204081632653,0.024918370854098645,0,6.366298611662624,5.186416233232219,4.762348348332688,1
0,0,0,194.0,118,242.0,146.3,108,12.1,4,1,594.4,344,116.54901960784314,67.45098039215686,0.02032247228753779,0,6.389233448581676,4.7668554347372885,4.22611787438071,0
0,1,41,130.9,115,203.4,171.7,68,12.4,4,1,518.4,297,148.1142857142857,84.85714285714286,0.023873700423565656,0,6.252674299228648,5.004713030153999,4.452684785479894,0
0,0,0,185.3,127,208.0,206.1,124,15.1,3,1,614.5,327,100.73770491803279,53.606557377049185,0.02453290008123477,0,6.4224349456245085,4.622397980835014,4.000153974020368,0
0,0,0,119.1,117,287.7,223.0,100,12.2,4,0,642.0,357,111.32947976878613,61.907514450867055,0.018973561430793155,0,6.466144724237619,4.721436336366924,4.141665623198283,0
0,0,0,322.5,106,204.6,186.2,128,9.4,4,2,722.6999999999999,331,185.3076923076923,84.87179487179488,0.012988807516926906,0,6.584376941872082,5.227399566651501,4.452855426664558,1
0,0,0,216.2,107,215.6,138.4,127,10.2,3,0,580.4,321,133.93846153846152,74.07692307692307,0.017543859649122806,0,6.365438988124776,4.904818834055744,4.318513228951556,0
0,1,51,283.9,98,192.0,196.3,85,10.0,4,1,682.2,296,117.62068965517243,51.03448275862069,0.014637002341920374,0,6.5267876424743605,4.77593092038097,3.9519066287813747,0
0,1,31,125.9,101,196.4,252.7,75,10.3,4,1,585.3,282,175.58999999999997,84.6,0.017567798055602935,0,6.373831603970169,5.173830661425033,4.449685283147696,0
1,0,0,199.6,89,211.4,72.4,84,11.0,4,3,494.4,273,89.34939759036145,49.337349397590366,0.022204279370205894,0,6.2053655170552595,4.503684349504791,3.9187473343199133,1
0,1,24,212.7,73,257.5,227.8,119,9.7,13,2,707.7,308,141.54000000000002,61.6,0.013687032594892054,0,6.56343230581621,4.959622662073725,4.136765278106052,0
0,0,0,183.6,133,120.7,215.1,112,12.7,2,1,532.1,345,119.1268656716418,77.23880597014926,0.023822922528606263,0,6.278709023828715,4.788548398255318,4.359765764492385,0
0,1,38,163.6,132,146.7,345.8,115,13.1,3,3,669.1999999999999,363,191.2,103.71428571428571,0.019546404058490004,0,6.5075761753032095,5.258536496536192,4.651235552831338,0
1,0,0,180.9,114,209.5,249.9,105,7.4,4,2,647.6999999999999,341,123.76433121019107,65.1592356687898,0.011407430245105597,0,6.474970360219009,4.8264266074739,4.192064497879503,0
0,1,33,270.8,96,220.4,169.9,104,11.8,8,4,672.9,318,132.80921052631578,62.76315789473684,0.017510016322896574,1,6.513081731952171,4.896414983339219,4.1551755610901395,0
0,0,0,178.4,72,233.6,179.4,91,12.0,2,0,603.4,299,117.54545454545453,58.246753246753244,0.01985440105890139,0,6.404236230398585,4.775296469688228,4.08171098099065,0
1,0,0,244.8,91,60.8,176.7,110,10.7,3,2,493.0,309,75.0761421319797,47.05583756345178,0.02165991902834008,0,6.202535517187923,4.331734708907008,3.872363617390903,0
0,1,32,209.9,113,249.8,224.2,92,8.7,7,1,692.6000000000001,316,174.60504201680675,79.66386554621849,0.012543252595155705,0,6.541895425466333,5.168237393868568,4.390290712252008,0
0,0,0,213.0,95,188.8,136.2,89,13.5,3,0,551.5,291,160.63106796116506,84.75728155339806,0.024434389140271493,0,6.314453433391908,5.085316379843834,4.451520998515496,0
0,0,0,144.8,107,112.5,218.7,79,13.8,3,1,489.8,255,473.99999999999994,246.77419354838707,0.028117359413202935,0,6.196036712836756,6.163314804034641,5.512517821513535,0
0,0,0,135.4,134,205.9,204.0,103,7.9,4,1,553.1999999999999,326,184.39999999999998,108.66666666666667,0.014254781667268136,0,6.317525632428878,5.2225156531317545,4.697445462097262,0
0,0,0,67.7,68,195.7,236.5,137,12.0,2,1,511.9,293,143.5233644859813,82.14953271028037,0.023396373562097877,0,6.240080894395223,4.97344118642626,4.420640585782861,0
0,0,0,224.4,121,147.9,183.8,74,6.7,2,2,562.8000000000001,294,159.28301886792454,83.20754716981132,0.011883646683221,0,6.334699578680012,5.076941120553911,4.433284551077148,0
0,0,0,153.5,81,287.3,230.2,85,6.5,5,2,677.5,286,218.54838709677418,92.25806451612902,0.009579955784819455,0,6.519884479274924,5.3915726505757045,4.5353705375311995,0
0,1,28,174.4,75,169.9,201.6,130,11.0,4,1,556.9,289,92.81666666666666,48.166666666666664,0.019716795124574298,0,6.324179734851483,4.5413425232419256,3.895215887111765,0
0,0,0,153.8,89,234.0,196.3,77,11.6,2,4,595.7,257,136.41984732824426,58.854961832061065,0.01944025473437238,1,6.391414474528037,4.9230408186158785,4.0919243330297705,0
0,1,39,175.7,93,187.2,225.5,118,8.6,3,2,597.0,308,110.55555555555554,57.03703703703703,0.014381270903010033,0,6.393590753950631,4.714522722915455,4.061081376351692,0
0,0,0,155.9,123,224.2,221.0,116,8.6,8,2,609.7,359,97.29255319148938,57.287234042553195,0.014082200753233992,0,6.414605840229089,4.587948268347477,4.065383099268412,0
0,1,34,154.4,109,221.4,208.5,103,10.3,5,0,594.5999999999999,359,123.87499999999999,74.79166666666667,0.01729348556077905,0,6.389569300809854,4.827313236968718,4.327988348170177,0
0,1,23,209.7,73,183.6,205.5,111,7.1,3,2,605.9,250,169.87850467289718,70.09345794392523,0.011698797165925194,0,6.408364032841809,5.140952804989729,4.263995320535395,0
0,0,0,212.1,95,150.1,219.8,111,7.7,2,3,589.7,296,129.1313868613139,64.81751824817519,0.01303538175046555,0,6.38130827431319,4.868544608238322,4.186886037671782,0
0,1,22,152.0,63,258.8,263.2,109,15.7,5,2,689.7,308,265.2692307692308,118.46153846153845,0.02273056319675691,0,6.537705576094927,5.584507942656543,4.782994465687151,1
0,0,0,160.9,95,251.2,273.4,97,5.0,5,3,690.5,262,232.75280898876403,88.31460674157303,0.0072306579898770785,0,6.538863151104813,5.454264185160823,4.492165043840973,0
0,0,0,334.3,118,192.1,191.0,83,10.4,6,0,727.8,311,137.32075471698113,58.67924528301887,0.014270032930845226,0,6.5913993459457485,4.929575297671465,4.088984309753527,1
0,0,0,188.9,94,203.9,151.8,124,11.6,8,3,556.2,330,208.575,123.74999999999999,0.020818377602297197,0,6.322924241905651,5.345081670523921,4.826311734631628,0
0,1,35,192.6,97,135.2,216.2,101,7.9,2,2,551.9,301,206.96249999999998,112.87499999999999,0.014288298064749504,0,6.315177153343887,5.337357774985861,4.735101355580122,0
0,0,0,217.3,91,216.1,148.1,76,11.3,3,2,592.8,265,121.80821917808217,54.45205479452054,0.019029976423038063,0,6.38654256232966,4.810623944890842,4.01551876981891,0
0,1,38,169.3,88,225.9,172.0,86,8.2,3,0,575.4000000000001,274,210.51219512195124,100.24390243902438,0.014226231783483688,0,6.356801864125367,5.35428265697512,4.617532481348731,0
1,0,0,216.7,117,116.5,220.0,110,9.8,4,2,563.0,357,402.14285714285717,255.00000000000003,0.017375886524822696,0,6.335054251498059,5.999290983357446,5.545177444479562,0
0,0,0,246.4,83,256.2,169.0,151,3.8,4,0,675.4,339,150.08888888888887,75.33333333333333,0.0056179775280898875,0,6.516784617024425,5.01786833175614,4.33510971488613,0
0,0,0,156.2,93,193.0,222.7,94,13.1,5,1,585.0,246,130.97014925373134,55.07462686567164,0.02235494880546075,0,6.373319789577012,4.882575754995222,4.026683426183003,0
0,0,0,146.4,74,148.5,216.7,96,11.3,3,1,522.9,265,364.8139534883721,184.88372093023256,0.021569001717885096,0,6.261300826414174,5.902124880358761,5.225121321932456,0
0,0,0,167.8,91,167.7,110.3,71,8.4,12,1,454.2,243,140.4742268041237,75.15463917525773,0.018453427065026364,0,6.120736882812121,4.95211755776625,4.332765999025355,0
0,1,11,252.9,129,284.3,262.8,99,12.3,1,1,812.3,317,136.90449438202245,53.42696629213483,0.01512357063814091,0,6.70110004517273,4.926561375870935,3.996859734940843,0
0,0,0,201.8,82,231.5,226.1,130,16.5,5,0,675.9,312,138.8835616438356,64.10958904109589,0.02437583099423844,0,6.517523551514562,4.940810374008821,4.176071835465618,0
0,0,0,94.4,80,215.1,179.7,108,13.1,9,2,502.3,298,93.59627329192547,55.527950310559014,0.026028213788992647,0,6.2211864137823145,4.549618080904745,4.034735211592893,0
0,0,0,190.4,74,215.6,161.2,111,10.0,1,2,577.2,299,116.21476510067114,60.20134228187919,0.017295053614666205,0,6.359919829582246,4.7640078512954736,4.114169121988207,0
1,0,0,243.2,109,147.0,94.9,99,7.2,4,4,492.3,300,119.10483870967744,72.58064516129033,0.014595580782485303,1,6.201117508239693,4.788365017280831,4.298382017799242,0
0,0,0,176.4,115,158.8,306.6,107,9.3,3,4,651.1,353,79.08097165991902,42.8744939271255,0.014261616316515872,1,6.480197924399157,4.3830382685487255,3.781333147295018,0
0,0,0,178.1,109,146.5,137.6,78,8.5,2,1,470.70000000000005,275,73.93193717277488,43.19371727748691,0.018019927920288316,0,6.156343190290216,4.316580197141925,3.78858263593709,0
0,0,0,201.4,101,97.6,202.5,119,7.0,3,0,508.5,345,157.2680412371134,106.70103092783505,0.013738959764474975,0,6.23342985266278,5.064290059184153,4.679359156334125,0
0,1,31,174.5,101,245.6,172.8,76,10.3,9,1,603.2,291,111.70370370370371,53.888888888888886,0.017047335319430652,0,6.403905268952571,4.724762283892642,4.005310939851703,0
0,0,0,205.3,122,240.5,179.1,107,5.0,9,1,629.9,393,115.22560975609755,71.89024390243902,0.007925186241876684,0,6.447147371376764,4.755533213904874,4.288954801560001,0
0,0,0,143.2,77,169.8,215.8,77,7.6,4,1,536.4,272,217.45945945945945,110.27027027027026,0.014142165984369185,0,6.286742696181391,5.38660045708962,4.71196210912568,0
0,1,27,25.9,119,206.5,228.1,64,6.5,7,1,467.0,286,168.79518072289156,103.37349397590361,0.013888888888888888,0,6.148468295917647,5.134592891394913,4.647975754093542,0
0,0,0,154.2,123,112.3,246.4,75,15.4,4,4,528.3,288,114.84782608695652,62.60869565217392,0.029095031173247687,1,6.271555378863942,4.752277485807687,4.152750185090975,1
0,0,0,322.3,113,222.0,162.8,123,6.7,8,0,713.8,339,194.67272727272726,92.45454545454545,0.009373251259093454,0,6.5720027832852725,5.276443504816894,4.53747517321674,1
0,0,0,215.6,115,216.2,171.3,65,11.8,1,3,614.8999999999999,266,156.33050847457625,67.6271186440678,0.019158954375710347,0,6.423084612692997,5.058348742145515,4.228687772126442,0
1,0,0,208.8,101,213.7,175.1,86,12.4,6,3,610.0,280,163.39285714285714,75.0,0.020294599018003272,0,6.415096959171596,5.102259033642038,4.330733340286331,0
0,0,0,245.2,105,159.0,229.9,74,7.2,8,0,641.3000000000001,296,132.68275862068964,61.24137931034482,0.01120971508640822,0,6.465055484263747,4.895469520075787,4.131020040780507,0
0,0,0,98.4,78,249.6,248.2,114,14.2,4,1,610.4000000000001,325,148.87804878048783,79.26829268292684,0.023225384363755312,0,6.4157514094567345,5.009821955295828,4.385374682239032,0
0,0,0,217.8,93,189.7,182.6,91,10.4,5,4,600.5,302,176.61764705882354,88.82352941176471,0.017290108063175394,1,6.399426535414734,5.17963318969174,4.497846961162416,0
0,1,29,179.9,97,189.2,164.3,76,12.8,7,3,546.2,269,128.015625,63.046875,0.023391812865497075,0,6.3048143663083405,4.859933521057757,4.159615237144665,0
0,0,0,140.4,112,187.1,207.9,155,7.9,1,0,543.3,328,110.12837837837836,66.48648648648648,0.014514054749219182,0,6.299500565440154,4.710686094977154,4.211927377635549,0
0,0,0,189.0,100,118.5,248.1,87,17.1,6,0,572.7,292,202.1294117647059,103.05882352941178,0.029806519086630644,0,6.352106611607826,5.313843272305152,4.64495635010357,0
0,0,0,155.9,95,256.1,262.9,103,11.7,3,3,686.6,298,128.7375,55.875,0.01701570680628272,0,6.533207273508694,4.865513178291407,4.040855877271114,0
1,0,0,199.2,122,214.7,150.9,105,11.8,7,1,576.5999999999999,348,104.20481927710841,62.89156626506024,0.020429362880886433,0,6.358881587578616,4.655909109873236,4.157187369340532,0
0,0,0,157.1,79,162.6,150.0,138,12.1,6,1,481.8,347,105.50364963503651,75.98540145985402,0.025062137531068764,0,6.1796024892233765,4.6681792534358975,4.34361581244849,0
0,0,0,154.4,165,168.3,239.9,81,11.7,4,5,574.3000000000001,371,142.38842975206614,91.98347107438016,0.020337215365896052,1,6.354891643869248,4.965557239778264,4.532421746974331,1
0,0,0,166.4,85,243.2,229.2,95,9.9,5,1,648.6999999999999,320,98.78680203045684,48.73096446700508,0.015237802062490383,0,6.476510717886486,4.603035930388586,3.906627766606654,0
0,1,19,184.1,78,194.5,225.6,101,16.9,3,0,621.1,253,98.5873015873016,40.15873015873016,0.027166050474200287,0,6.433100851520974,4.6010346623590905,3.717436059147132,0
0,0,0,35.1,62,180.8,251.6,58,12.7,2,1,480.2,211,94.77631578947368,41.64473684210527,0.026392352452202825,0,6.176282984100524,4.562015428831927,3.7529038628552165,0
0,1,29,179.4,113,275.4,246.1,105,10.0,5,0,710.9,323,157.97777777777776,71.77777777777777,0.014046916701783959,0,6.5679374521098275,5.068764430048643,4.287410658299033,0
0,0,0,216.7,30,144.3,135.3,106,10.8,1,2,507.1,262,82.23243243243243,42.486486486486484,0.02125565833497343,0,6.230678278599687,4.42163708475967,3.7724502343481587,0
0,0,0,151.6,117,219.4,224.7,68,4.0,5,1,599.7,277,94.19371727748693,43.50785340314136,0.006658897952388879,0,6.3980956418561155,4.555913944635174,3.795665654570729,0
0,0,0,173.6,110,91.7,211.7,103,9.7,7,3,486.7,304,96.0592105263158,60.0,0.019889276194381793,0,6.189700462716007,4.575321210071291,4.110873864173311,0
1,0,0,106.6,76,147.4,235.8,113,9.6,8,2,499.40000000000003,286,223.61194029850748,128.0597014925373,0.019184652278177457,0,6.215407778592756,5.414374203395752,4.860275099569464,0
0,0,0,103.3,122,245.9,161.1,95,6.4,7,0,516.6999999999999,347,98.10759493670885,65.88607594936708,0.012362372030133285,0,6.249395923907856,4.596206077518476,4.2029908131751945,0
1,0,0,125.6,108,213.0,181.7,108,5.4,5,1,525.6999999999999,311,132.52941176470586,78.40336134453781,0.010252515663565599,0,6.266631126489344,4.894321766419232,4.374540701671097,0
0,0,0,199.3,104,224.2,140.1,57,15.2,2,0,578.8000000000001,255,125.82608695652176,55.434782608695656,0.02621593652983787,0,6.3626832164875555,4.842816753938572,4.033085681334886,0
0,0,0,222.2,113,218.5,266.0,88,10.9,5,1,717.6,328,154.87769784172664,70.79136690647482,0.015168382966880044,0,6.5773048746794185,5.0490717115760155,4.2737642307536206,0
0,0,0,157.4,122,145.0,281.8,92,9.3,2,1,593.5,291,301.77966101694915,147.96610169491524,0.015643397813288478,0,6.387720716130836,5.713005349614274,5.003718774658926,0
1,1,15,160.0,95,209.5,82.3,107,8.7,5,5,460.5,317,92.71812080536913,63.8255033557047,0.01885157096424702,1,6.134482053942907,4.540291562279467,4.171699096233837,1
0,0,0,83.5,96,221.1,349.7,75,12.6,3,0,666.9,237,172.47413793103448,61.293103448275865,0.018865099565803265,0,6.50413846173159,5.156028527360004,4.1318507206012205,0
0,1,25,134.0,112,206.0,180.6,118,9.7,4,0,530.3000000000001,345,130.40163934426232,84.8360655737705,0.01825710521362695,0,6.275326833456898,4.878258581956417,4.45243926285648,0
0,1,25,176.6,65,172.7,104.5,128,11.3,5,2,465.09999999999997,294,324.4883720930232,205.11627906976744,0.02424372452263463,0,6.144400203378695,5.785326737794016,5.328440471044836,0
1,1,35,174.8,127,219.6,255.8,90,12.8,3,0,663.0,313,114.3103448275862,53.96551724137931,0.01927710843373494,0,6.498282149476434,4.747627144218118,4.006706029363686,0
0,0,0,221.3,140,157.8,192.5,89,11.3,6,1,582.9,324,103.47337278106508,57.51479289940828,0.01935262887480733,0,6.369729735289492,4.648932233013499,4.069279592346917,0
0,0,0,141.1,84,211.4,103.7,127,5.9,6,3,462.09999999999997,325,110.90400000000001,78.00000000000001,0.012740228892247896,0,6.137943013486706,4.7176413608809655,4.3694478524670215,0
0,1,31,166.4,92,238.3,150.7,84,10.7,4,4,566.1000000000001,254,154.39090909090913,69.27272727272728,0.018867924528301883,1,6.340535655019982,5.0459439361638525,4.252383775789052,0
0,0,0,215.9,93,240.1,156.7,123,4.9,5,3,617.6,306,129.56643356643357,64.1958041958042,0.00792111218881345,0,6.42745886025097,4.871882166705428,4.177395114036787,0
0,1,31,181.6,91,213.2,207.8,104,11.4,4,1,613.9999999999999,319,156.10169491525423,81.10169491525424,0.01853658536585366,0,6.421622267806518,5.056893333970113,4.407958660767264,0
0,0,0,106.4,84,140.2,90.9,81,11.4,3,1,348.9,272,100.64423076923076,78.46153846153845,0.032580737353529586,0,5.857647399373643,4.62147878262729,4.375273111658101,0
0,0,0,128.2,71,48.1,116.3,80,8.9,3,0,301.49999999999994,232,115.96153846153844,89.23076923076923,0.02942148760330579,0,5.712081277470896,4.7618451496558825,4.502370491191939,0
0,0,0,178.7,56,215.7,152.7,84,10.6,2,4,557.6999999999999,221,86.68911917098444,34.35233160621762,0.01897261499910507,1,6.325612656465103,4.473797822935072,3.565364347910538,0
0,0,0,150.9,79,161.8,167.7,115,11.7,5,3,492.1,286,171.66279069767444,99.76744186046511,0.023727438653417154,0,6.2007119932300805,5.151340505642554,4.612815306046347,0
